x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
-989.8750E-03,-96.2233E-03,+62.8062E-03,-3.5254E-03,-3.2742E-03
-989.7500E-03,-75.6360E-03,+56.0380E-03,-3.2742E-03,-2.2692E-03
-989.6250E-03,-80.3942E-03,+59.7911E-03,-3.0229E-03,-8.5349E-03
-989.5000E-03,-90.4444E-03,+67.5801E-03,-3.5097E-03,-2.0179E-03
-989.3750E-03,-67.8470E-03,+59.0531E-03,-3.7610E-03,-6.0223E-03
-989.2500E-03,-86.1731E-03,+71.6002E-03,-2.5204E-03,-5.5355E-03
-989.1250E-03,-79.1536E-03,+70.3596E-03,-2.7560E-03,-3.0229E-03
-989.0000E-03,-68.0983E-03,+67.8470E-03,-3.7610E-03,-8.5349E-03
-988.8750E-03,-81.6504E-03,+76.8766E-03,-2.7717E-03,-2.5204E-03
-988.7500E-03,-71.1134E-03,+73.8772E-03,-2.5204E-03,-4.7660E-03
-988.6250E-03,-70.1084E-03,+75.3690E-03,-3.0072E-03,-7.0273E-03
-988.5000E-03,-71.6002E-03,+78.3841E-03,-3.2585E-03,-2.5204E-03
-988.3750E-03,-66.5908E-03,+78.1486E-03,-2.7717E-03,-5.0173E-03
-988.2500E-03,-65.8370E-03,+78.3841E-03,-2.5204E-03,-5.7710E-03
-988.1250E-03,-64.0782E-03,+82.1530E-03,-2.7560E-03,-2.7717E-03
-988.0000E-03,-64.0625E-03,+85.4193E-03,-3.5097E-03,-7.2786E-03
-987.8750E-03,-57.0430E-03,+77.6460E-03,-3.2742E-03,-2.5204E-03
-987.7500E-03,-60.2937E-03,+88.1831E-03,-3.2585E-03,-3.7610E-03
-987.6250E-03,-56.7918E-03,+86.6913E-03,-2.2692E-03,-7.2786E-03
-987.5000E-03,-49.7566E-03,+80.6611E-03,-3.0072E-03,-2.2692E-03
-987.3750E-03,-56.5248E-03,+95.4695E-03,-3.5097E-03,-5.2685E-03
-987.2500E-03,-43.4752E-03,+78.6511E-03,-1.7666E-03,-6.5248E-03
-987.1250E-03,-43.9620E-03,+84.1630E-03,-3.7610E-03,-2.2692E-03
-987.0000E-03,-46.9771E-03,+95.7208E-03,-2.2692E-03,-6.7761E-03
-986.8750E-03,-32.4199E-03,+72.3697E-03,-3.2585E-03,-2.7717E-03
-986.7500E-03,-40.4444E-03,+92.7057E-03,-3.2585E-03,-3.2585E-03
-986.6250E-03,-35.9375E-03,+86.9425E-03,-2.2692E-03,-8.7861E-03
-986.5000E-03,-26.3898E-03,+73.3747E-03,-3.7610E-03,-1.7666E-03
