x-axis,1,2,3,4
second,Ampere,Ampere,Ampere,Ampere
-49.445000E-03,+40.201004028E+00,+193.467331886E+00,-40.201004028E+00,+120.603012085E+00
-49.440000E-03,+0.0E+00,+198.492457390E+00,-80.402008057E+00,+80.402008057E+00
-49.435000E-03,+0.0E+00,+201.005020142E+00,-80.402008057E+00,+75.376882553E+00
-49.430000E-03,+0.0E+00,+201.005020142E+00,-80.402008057E+00,+70.351757050E+00
-49.425000E-03,+0.0E+00,+241.206024170E+00,-80.402008057E+00,+25.125627518E+00
-49.420000E-03,+0.0E+00,+218.592959404E+00,-120.603012085E+00,-17.587939262E+00
-49.415000E-03,-15.075376511E+00,+201.005020142E+00,-120.603012085E+00,-40.201004028E+00
-49.410000E-03,-27.638190269E+00,+201.005020142E+00,-120.603012085E+00,-40.201004028E+00
-49.405000E-03,-32.663315773E+00,+233.668335915E+00,-120.603012085E+00,-45.226129532E+00
-49.400000E-03,-40.201004028E+00,+238.693461418E+00,-120.603012085E+00,-80.402008057E+00
-49.395000E-03,-75.376882553E+00,+201.005020142E+00,-120.603012085E+00,-80.402008057E+00
-49.390000E-03,-80.402008057E+00,+208.542708397E+00,-120.603012085E+00,-87.939696312E+00
-49.385000E-03,-52.763817787E+00,+201.005020142E+00,-133.165825844E+00,-120.603012085E+00
-49.380000E-03,-57.788943291E+00,+160.804016113E+00,-138.190951347E+00,-120.603012085E+00
-49.375000E-03,-80.402008057E+00,+201.005020142E+00,-160.804016113E+00,-120.603012085E+00
-49.370000E-03,-120.603012085E+00,+160.804016113E+00,-160.804016113E+00,-120.603012085E+00
-49.365000E-03,-113.065323830E+00,+160.804016113E+00,-120.603012085E+00,-120.603012085E+00
-49.360000E-03,-120.603012085E+00,+120.603012085E+00,-120.603012085E+00,-120.603012085E+00
-49.355000E-03,-80.402008057E+00,+120.603012085E+00,-160.804016113E+00,-82.914570808E+00
-49.350000E-03,-120.603012085E+00,+87.939696312E+00,-128.140700340E+00,-110.552761078E+00
-49.345000E-03,-120.603012085E+00,+120.603012085E+00,-120.603012085E+00,-65.326631546E+00
-49.340000E-03,-97.989947319E+00,+80.402008057E+00,-120.603012085E+00,-40.201004028E+00
-49.335000E-03,-120.603012085E+00,+55.276380539E+00,-80.402008057E+00,+0.0E+00
-49.330000E-03,-148.241202354E+00,+40.201004028E+00,-80.402008057E+00,+0.0E+00
-49.325000E-03,-153.266327858E+00,+40.201004028E+00,-45.226129532E+00,+32.663315773E+00
-49.320000E-03,-120.603012085E+00,+0.0E+00,-40.201004028E+00,+40.201004028E+00
-49.315000E-03,-160.804016113E+00,+0.0E+00,-2.512562752E+00,+80.402008057E+00
-49.310000E-03,-160.804016113E+00,-30.150753021E+00,+7.537688255E+00,+87.939696312E+00
-49.305000E-03,-145.728639603E+00,-40.201004028E+00,+25.125627518E+00,+133.165825844E+00
-49.300000E-03,-138.190951347E+00,-40.201004028E+00,+40.201004028E+00,+160.804016113E+00
-49.295000E-03,-120.603012085E+00,-70.351757050E+00,+62.814068794E+00,+201.005020142E+00
-49.290000E-03,-120.603012085E+00,-80.402008057E+00,+80.402008057E+00,+241.206024170E+00
-49.285000E-03,-120.603012085E+00,-120.603012085E+00,+113.065323830E+00,+241.206024170E+00
-49.280000E-03,-120.603012085E+00,-80.402008057E+00,+120.603012085E+00,+281.407028198E+00
-49.275000E-03,-82.914570808E+00,-120.603012085E+00,+120.603012085E+00,+283.919590950E+00
-49.270000E-03,-80.402008057E+00,-120.603012085E+00,+150.753765106E+00,+321.608032227E+00
-49.265000E-03,-80.402008057E+00,-120.603012085E+00,+160.804016113E+00,+361.809036255E+00
-49.260000E-03,-80.402008057E+00,-80.402008057E+00,+178.391955376E+00,+361.809036255E+00
-49.255000E-03,-40.201004028E+00,-120.603012085E+00,+175.879392624E+00,+402.010040283E+00
-49.250000E-03,-40.201004028E+00,-120.603012085E+00,+188.442206383E+00,+389.447226524E+00
-49.245000E-03,-283.919590950E+00,-364.321599007E+00,+165.829141617E+00,+366.834161758E+00
-49.240000E-03,-1.002512537956E+03,-1.082914546013E+03,+80.402008057E+00,+321.608032227E+00
-49.235000E-03,-1.321608007431E+03,-1.527638153076E+03,+0.0E+00,+241.206024170E+00
-49.230000E-03,-844.221084595E+00,-1.075376857758E+03,+0.0E+00,+208.542708397E+00
-49.225000E-03,-507.537675858E+00,-668.341691971E+00,-40.201004028E+00,+185.929643631E+00
-49.220000E-03,-341.708534241E+00,-462.311546326E+00,-40.201004028E+00,+160.804016113E+00
-49.215000E-03,-190.954769135E+00,-321.608032227E+00,-120.603012085E+00,+120.603012085E+00
-49.210000E-03,-90.452259064E+00,-241.206024170E+00,-188.442206383E+00,+90.452259064E+00
-49.205000E-03,+5.025125504E+00,-125.628137589E+00,-241.206024170E+00,+5.025125504E+00
-49.200000E-03,+80.402008057E+00,-40.201004028E+00,-241.206024170E+00,-37.688441277E+00
-49.195000E-03,+80.402008057E+00,+40.201004028E+00,-324.120594978E+00,-115.577886581E+00
-49.190000E-03,+40.201004028E+00,+80.402008057E+00,-361.809036255E+00,-160.804016113E+00
-49.185000E-03,+40.201004028E+00,+80.402008057E+00,-402.010040283E+00,-201.005020142E+00
-49.180000E-03,+20.100502014E+00,+80.402008057E+00,-442.211044312E+00,-258.793963432E+00
-49.175000E-03,-40.201004028E+00,+80.402008057E+00,-442.211044312E+00,-281.407028198E+00
-49.170000E-03,-97.989947319E+00,+80.402008057E+00,-482.412048340E+00,-349.246222496E+00
-49.165000E-03,-160.804016113E+00,+45.226129532E+00,-487.437173843E+00,-394.472352028E+00
-49.160000E-03,-160.804016113E+00,+80.402008057E+00,-520.100489616E+00,-442.211044312E+00
-49.155000E-03,-163.316578865E+00,+70.351757050E+00,-522.613052368E+00,-444.723607063E+00
-49.150000E-03,-201.005020142E+00,+7.537688255E+00,-512.562801361E+00,-482.412048340E+00
-49.145000E-03,-201.005020142E+00,+0.0E+00,-482.412048340E+00,-494.974862099E+00
-49.140000E-03,-201.005020142E+00,+0.0E+00,-522.613052368E+00,-522.613052368E+00
-49.135000E-03,-201.005020142E+00,+0.0E+00,-442.211044312E+00,-562.814056396E+00
-49.130000E-03,-170.854267120E+00,+0.0E+00,-442.211044312E+00,-590.452246666E+00
-49.125000E-03,-160.804016113E+00,+32.663315773E+00,-407.035165787E+00,-603.015060425E+00
-49.120000E-03,+841.708521843E+00,+1.002512537956E+03,-361.809036255E+00,-562.814056396E+00
-49.115000E-03,+979.899473190E+00,+1.266331626892E+03,-283.919590950E+00,-525.125615120E+00
-49.110000E-03,+371.859287262E+00,+693.467319489E+00,-281.407028198E+00,-562.814056396E+00
-49.105000E-03,+25.125627518E+00,+266.331651688E+00,-226.130647659E+00,-522.613052368E+00
-49.100000E-03,+120.603012085E+00,+339.195971489E+00,-201.005020142E+00,-522.613052368E+00
-49.095000E-03,+80.402008057E+00,+402.010040283E+00,-135.678388596E+00,-482.412048340E+00
-49.090000E-03,+10.050251007E+00,+361.809036255E+00,-80.402008057E+00,-442.211044312E+00
-49.085000E-03,-80.402008057E+00,+286.432153702E+00,-40.201004028E+00,-361.809036255E+00
-49.080000E-03,-158.291453362E+00,+201.005020142E+00,+0.0E+00,-361.809036255E+00
-49.075000E-03,-155.778890610E+00,+155.778890610E+00,+35.175878525E+00,-321.608032227E+00
-49.070000E-03,-128.140700340E+00,+110.552761078E+00,+47.738692284E+00,-241.206024170E+00
-49.065000E-03,-133.165825844E+00,+80.402008057E+00,+120.603012085E+00,-185.929643631E+00
-49.060000E-03,-120.603012085E+00,+40.201004028E+00,+120.603012085E+00,-140.703514099E+00
-49.055000E-03,-95.477384567E+00,+15.075376511E+00,+120.603012085E+00,-80.402008057E+00
-49.050000E-03,-50.251255035E+00,-27.638190269E+00,+120.603012085E+00,-40.201004028E+00
-49.045000E-03,-40.201004028E+00,-80.402008057E+00,+160.804016113E+00,+0.0E+00
-49.040000E-03,-40.201004028E+00,-80.402008057E+00,+198.492457390E+00,+80.402008057E+00
-49.035000E-03,-35.175878525E+00,-82.914570808E+00,+163.316578865E+00,+123.115574837E+00
-49.030000E-03,+0.0E+00,-160.804016113E+00,+168.341704369E+00,+168.341704369E+00
-49.025000E-03,-12.562813759E+00,-201.005020142E+00,+185.929643631E+00,+213.567833900E+00
-49.020000E-03,-20.100502014E+00,-201.005020142E+00,+201.005020142E+00,+258.793963432E+00
-49.015000E-03,-15.075376511E+00,-241.206024170E+00,+201.005020142E+00,+281.407028198E+00
-49.010000E-03,-80.402008057E+00,-309.045218468E+00,+188.442206383E+00,+349.246222496E+00
-49.005000E-03,-80.402008057E+00,-361.809036255E+00,+201.005020142E+00,+354.271348000E+00
-49.000000E-03,-80.402008057E+00,-399.497477531E+00,+160.804016113E+00,+361.809036255E+00
-48.995000E-03,-120.603012085E+00,-442.211044312E+00,+195.979894638E+00,+402.010040283E+00
-48.990000E-03,-120.603012085E+00,-482.412048340E+00,+160.804016113E+00,+361.809036255E+00
-48.985000E-03,-120.603012085E+00,-494.974862099E+00,+160.804016113E+00,+361.809036255E+00
-48.980000E-03,-160.804016113E+00,-540.200991631E+00,+160.804016113E+00,+339.195971489E+00
-48.975000E-03,-160.804016113E+00,-562.814056396E+00,+143.216076851E+00,+321.608032227E+00
-48.970000E-03,-160.804016113E+00,-603.015060425E+00,+160.804016113E+00,+291.457279205E+00
-48.965000E-03,-160.804016113E+00,-608.040185928E+00,+120.603012085E+00,+246.231149673E+00
-48.960000E-03,-120.603012085E+00,-640.703501701E+00,+120.603012085E+00,+238.693461418E+00
-48.955000E-03,-120.603012085E+00,-603.015060425E+00,+120.603012085E+00,+160.804016113E+00
-48.950000E-03,-150.753765106E+00,-610.552748680E+00,+87.939696312E+00,+150.753765106E+00
-48.945000E-03,-133.165825844E+00,-603.015060425E+00,+80.402008057E+00,+80.402008057E+00
-48.940000E-03,-120.603012085E+00,-582.914558411E+00,+80.402008057E+00,+40.201004028E+00
-48.935000E-03,-120.603012085E+00,-562.814056396E+00,+55.276380539E+00,+0.0E+00
-48.930000E-03,-90.452259064E+00,-550.251242638E+00,+80.402008057E+00,-67.839194298E+00
-48.925000E-03,-80.402008057E+00,-482.412048340E+00,+32.663315773E+00,-120.603012085E+00
-48.920000E-03,-80.402008057E+00,-479.899485588E+00,+0.0E+00,-160.804016113E+00
-48.915000E-03,-82.914570808E+00,-402.010040283E+00,+2.512562752E+00,-201.005020142E+00
-48.910000E-03,-87.939696312E+00,-391.959789276E+00,+40.201004028E+00,-281.407028198E+00
-48.905000E-03,-92.964821815E+00,-346.733659744E+00,+25.125627518E+00,-281.407028198E+00
-48.900000E-03,-80.402008057E+00,-281.407028198E+00,+0.0E+00,-321.608032227E+00
-48.895000E-03,-62.814068794E+00,-241.206024170E+00,-15.075376511E+00,-321.608032227E+00
-48.890000E-03,-67.839194298E+00,-201.005020142E+00,-40.201004028E+00,-361.809036255E+00
-48.885000E-03,-40.201004028E+00,-160.804016113E+00,-40.201004028E+00,-361.809036255E+00
-48.880000E-03,-40.201004028E+00,-158.291453362E+00,-40.201004028E+00,-361.809036255E+00
-48.875000E-03,-40.201004028E+00,-115.577886581E+00,-42.713566780E+00,-361.809036255E+00
-48.870000E-03,-7.537688255E+00,-40.201004028E+00,-47.738692284E+00,-361.809036255E+00
-48.865000E-03,-12.562813759E+00,-40.201004028E+00,-52.763817787E+00,-334.170845985E+00
-48.860000E-03,-40.201004028E+00,-20.100502014E+00,-80.402008057E+00,-321.608032227E+00
-48.855000E-03,+0.0E+00,+0.0E+00,-103.015072823E+00,-296.482404709E+00
-48.850000E-03,+0.0E+00,+40.201004028E+00,-108.040198326E+00,-281.407028198E+00
-48.845000E-03,+0.0E+00,+72.864319801E+00,-113.065323830E+00,-241.206024170E+00
-48.840000E-03,+0.0E+00,+40.201004028E+00,-118.090449333E+00,-238.693461418E+00
-48.835000E-03,+0.0E+00,+75.376882553E+00,-82.914570808E+00,-201.005020142E+00
-48.830000E-03,+0.0E+00,+80.402008057E+00,-110.552761078E+00,-150.753765106E+00
-48.825000E-03,+25.125627518E+00,+92.964821815E+00,-80.402008057E+00,-105.527635574E+00
-48.820000E-03,+0.0E+00,+80.402008057E+00,-97.989947319E+00,-80.402008057E+00
-48.815000E-03,+0.0E+00,+103.015072823E+00,-80.402008057E+00,-40.201004028E+00
-48.810000E-03,+0.0E+00,+120.603012085E+00,-80.402008057E+00,-10.050251007E+00
-48.805000E-03,+32.663315773E+00,+113.065323830E+00,-113.065323830E+00,-67.839194298E+00
-48.800000E-03,-37.688441277E+00,+120.603012085E+00,-278.894465446E+00,-278.894465446E+00
-48.795000E-03,-40.201004028E+00,+120.603012085E+00,-522.613052368E+00,-404.522603035E+00
-48.790000E-03,-47.738692284E+00,+110.552761078E+00,-422.110542297E+00,-341.708534241E+00
-48.785000E-03,-80.402008057E+00,+80.402008057E+00,-241.206024170E+00,-185.929643631E+00
-48.780000E-03,-80.402008057E+00,+120.603012085E+00,-180.904518127E+00,-60.301506042E+00
-48.775000E-03,-55.276380539E+00,+120.603012085E+00,-120.603012085E+00,-15.075376511E+00
-48.770000E-03,-80.402008057E+00,+120.603012085E+00,-80.402008057E+00,+40.201004028E+00
-48.765000E-03,-113.065323830E+00,+113.065323830E+00,+0.0E+00,+113.065323830E+00
-48.760000E-03,-118.090449333E+00,+80.402008057E+00,+77.889445305E+00,+160.804016113E+00
-48.755000E-03,-120.603012085E+00,+120.603012085E+00,+80.402008057E+00,+201.005020142E+00
-48.750000E-03,-87.939696312E+00,+80.402008057E+00,+80.402008057E+00,+241.206024170E+00
-48.745000E-03,-120.603012085E+00,+80.402008057E+00,+52.763817787E+00,+266.331651688E+00
-48.740000E-03,-120.603012085E+00,+80.402008057E+00,+80.402008057E+00,+261.306526184E+00
-48.735000E-03,-120.603012085E+00,+80.402008057E+00,+55.276380539E+00,+241.206024170E+00
-48.730000E-03,-120.603012085E+00,+80.402008057E+00,+10.050251007E+00,+241.206024170E+00
-48.725000E-03,-160.804016113E+00,+40.201004028E+00,+32.663315773E+00,+233.668335915E+00
-48.720000E-03,-160.804016113E+00,+77.889445305E+00,+0.0E+00,+238.693461418E+00
-48.715000E-03,-160.804016113E+00,+70.351757050E+00,+0.0E+00,+155.778890610E+00
-48.710000E-03,-138.190951347E+00,+40.201004028E+00,-40.201004028E+00,+110.552761078E+00
-48.705000E-03,-160.804016113E+00,+0.0E+00,-65.326631546E+00,+52.763817787E+00
-48.700000E-03,-160.804016113E+00,+0.0E+00,-60.301506042E+00,+40.201004028E+00
-48.695000E-03,-160.804016113E+00,+22.613064766E+00,-80.402008057E+00,+0.0E+00
-48.690000E-03,-160.804016113E+00,-10.050251007E+00,-120.603012085E+00,-40.201004028E+00
-48.685000E-03,-125.628137589E+00,-40.201004028E+00,-153.266327858E+00,-72.864319801E+00
-48.680000E-03,-160.804016113E+00,+0.0E+00,-158.291453362E+00,-118.090449333E+00
-48.675000E-03,-40.201004028E+00,+40.201004028E+00,-120.603012085E+00,-120.603012085E+00
-48.670000E-03,+40.201004028E+00,+70.351757050E+00,-160.804016113E+00,-160.804016113E+00
-48.665000E-03,+12.562813759E+00,+40.201004028E+00,-173.366829872E+00,-160.804016113E+00
-48.660000E-03,-40.201004028E+00,+0.0E+00,-178.391955376E+00,-160.804016113E+00
-48.655000E-03,+0.0E+00,+22.613064766E+00,-183.417080879E+00,-160.804016113E+00
-48.650000E-03,+10.050251007E+00,+0.0E+00,-211.055271149E+00,-160.804016113E+00
-48.645000E-03,+40.201004028E+00,+32.663315773E+00,-201.005020142E+00,-160.804016113E+00
-48.640000E-03,+0.0E+00,+40.201004028E+00,-201.005020142E+00,-160.804016113E+00
-48.635000E-03,+35.175878525E+00,+0.0E+00,-195.979894638E+00,-203.517582893E+00
-48.630000E-03,+0.0E+00,-40.201004028E+00,-160.804016113E+00,-281.407028198E+00
-48.625000E-03,-40.201004028E+00,-40.201004028E+00,-201.005020142E+00,-266.331651688E+00
-48.620000E-03,-40.201004028E+00,-80.402008057E+00,-201.005020142E+00,-221.105522156E+00
-48.615000E-03,-80.402008057E+00,-80.402008057E+00,-175.879392624E+00,-223.618084908E+00
-48.610000E-03,-108.040198326E+00,-120.603012085E+00,-188.442206383E+00,-241.206024170E+00
-48.605000E-03,-120.603012085E+00,-160.804016113E+00,-160.804016113E+00,-281.407028198E+00
-48.600000E-03,-198.492457390E+00,-160.804016113E+00,-118.090449333E+00,-241.206024170E+00
-48.595000E-03,-329.145720482E+00,-283.919590950E+00,-160.804016113E+00,-281.407028198E+00
-48.590000E-03,-402.010040283E+00,-442.211044312E+00,-190.954769135E+00,-281.407028198E+00
-48.585000E-03,-442.211044312E+00,-482.412048340E+00,-160.804016113E+00,-321.608032227E+00
-48.580000E-03,-459.798983574E+00,-522.613052368E+00,-180.904518127E+00,-281.407028198E+00
